Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2061,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2500,2/15/2021
2062,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/15/2021
2063,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1700,2400,1800,2/15/2021
2064,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/15/2021
2065,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/15/2021
2066,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/15/2021
2067,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/15/2021
2068,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/15/2021
2069,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/15/2021
2070,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/14/2021
2071,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4700,4900,4800,2/14/2021
2072,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3500,3300,2/14/2021
2073,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,2/14/2021
2074,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,4300,4700,4500,2/14/2021
2075,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,3800,3600,2/14/2021
2076,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,1900,1850,2/14/2021
2077,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3100,3300,3200,2/14/2021
2078,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2400,2900,2500,2/14/2021
2079,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/14/2021
2080,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,2/14/2021
2081,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,2800,2800,2/14/2021
2082,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/14/2021
2083,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/14/2021
2084,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/14/2021
2085,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/14/2021
2086,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/14/2021
2087,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/13/2021
2088,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4500,4700,4600,2/13/2021
2089,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,2/13/2021
2090,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,2/13/2021
2091,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/13/2021
2092,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/13/2021
2093,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/13/2021
2094,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,2/13/2021
2095,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3200,3400,3300,2/13/2021
2096,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2000,2200,2100,2/13/2021
2097,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/13/2021
2098,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1500,1700,1600,2/13/2021
2099,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/13/2021
2100,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/13/2021
2101,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,2/13/2021
2102,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,2/13/2021
2103,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/13/2021
2104,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/13/2021
2105,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/13/2021
2106,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,3000,2500,2/13/2021
2107,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,4500,4700,4600,2/13/2021
2108,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/13/2021
2109,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2500,2/13/2021
2110,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2300,2200,2/13/2021
2111,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,2/13/2021
2112,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/13/2021
2113,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/12/2021
2114,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/12/2021
2115,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/12/2021
2116,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3200,3400,3300,2/12/2021
2117,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/12/2021
2118,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3400,3300,2/12/2021
2119,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,2/12/2021
2120,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/12/2021
2121,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/12/2021
2122,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/12/2021
2123,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/12/2021
2124,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,2/12/2021
2125,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/12/2021
2126,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/12/2021
2127,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3000,2600,2/12/2021
2128,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/12/2021
2129,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,4000,4400,4200,2/12/2021
2130,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/12/2021
2131,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/12/2021
2132,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,3000,5000,4000,2/12/2021
2133,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,2/12/2021
2134,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/12/2021
2135,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,2/12/2021
2136,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,2/12/2021
2137,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,2/12/2021
2138,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/12/2021
2139,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/12/2021
2140,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/12/2021
2141,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/12/2021
2142,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/12/2021
2143,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/12/2021
2144,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/12/2021
2145,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/12/2021
2146,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,3500,4100,3800,2/12/2021
2147,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/12/2021
2148,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/12/2021
2149,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2700,3300,3000,2/12/2021
2150,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,3200,3500,3300,2/12/2021
2151,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/12/2021
2152,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,580,650,600,2/12/2021
2153,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/11/2021
2154,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/11/2021
2155,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3700,3900,3800,2/11/2021
2156,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/11/2021
2157,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3400,3300,2/11/2021
2158,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/11/2021
2159,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,2/11/2021
2160,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1600,1700,1700,2/11/2021
2161,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/11/2021
2162,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/11/2021
2163,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,2/11/2021
2164,KERELA,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,FAQ,3500,4000,3800,2/11/2021
2165,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/11/2021
2166,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/11/2021
2167,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900,2000,1950,2/11/2021
2168,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,1500,1900,1700,2/11/2021
2169,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/11/2021
2170,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1800,2000,1900,2/11/2021
2171,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/11/2021
2172,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/11/2021
2173,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,2/11/2021
2174,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2600,3000,2900,2/11/2021
2175,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2600,3000,2900,2/11/2021
2176,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2100,2300,2200,2/11/2021
2177,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/11/2021
2178,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3500,3000,2/11/2021
2179,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/11/2021
2180,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1600,2000,1800,2/11/2021
2181,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/11/2021
2182,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2400,3400,2800,2/11/2021
2183,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,2/11/2021
2184,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/11/2021
2185,KERELA,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,1500,2000,1800,2/11/2021
2186,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/11/2021
2187,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1700,2300,1900,2/11/2021
2188,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/11/2021
2189,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/11/2021
2190,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/11/2021
2191,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,700,650,2/11/2021
2192,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/10/2021
2193,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/10/2021
2194,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/10/2021
2195,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4500,4700,4600,2/10/2021
2196,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/10/2021
2197,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3400,3300,2/10/2021
2198,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/10/2021
2199,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2300,2100,2/10/2021
2200,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,4300,4700,4500,2/10/2021
2201,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/10/2021
2202,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/10/2021
2203,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/10/2021
2204,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,2/10/2021
2205,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3200,3400,3300,2/10/2021
2206,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/10/2021
2207,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/10/2021
2208,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3300,3700,3500,2/10/2021
2209,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/10/2021
2210,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/10/2021
2211,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/10/2021
2212,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,2/10/2021
2213,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,3000,3200,3100,2/10/2021
2214,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/10/2021
2215,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,3000,3500,3300,2/10/2021
2216,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,3000,3500,3300,2/10/2021
2217,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2100,2300,2200,2/10/2021
2218,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,2/10/2021
2219,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/10/2021
2220,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/10/2021
2221,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1600,2000,1800,2/10/2021
2222,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/10/2021
2223,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/10/2021
2224,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/10/2021
2225,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,4200,4500,4300,2/10/2021
2226,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/10/2021
2227,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2500,2/10/2021
2228,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/10/2021
2229,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/10/2021
2230,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,2/10/2021
2231,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2600,3200,2900,2/10/2021
2232,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/10/2021
2233,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,700,650,2/10/2021
2234,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/9/2021
2235,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/9/2021
2236,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/9/2021
2237,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4000,4200,4100,2/9/2021
2238,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/9/2021
2239,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,2/9/2021
2240,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/9/2021
2241,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,2/9/2021
2242,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/9/2021
2243,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,8200,8350,8300,2/9/2021
2244,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/9/2021
2245,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/9/2021
2246,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,2/9/2021
2247,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2100,2050,2/9/2021
2248,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/9/2021
2249,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2000,2200,2100,2/9/2021
2250,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1600,1800,1750,2/9/2021
2251,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3100,3500,3300,2/9/2021
2252,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2400,2800,2600,2/9/2021
2253,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/9/2021
2254,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/9/2021
2255,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,2/9/2021
2256,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,3000,3500,3300,2/9/2021
2257,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,3000,3500,3300,2/9/2021
2258,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2300,2500,2400,2/9/2021
2259,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,2/9/2021
2260,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/9/2021
2261,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/9/2021
2262,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/9/2021
2263,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,1900,2100,2000,2/9/2021
2264,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2200,3200,2800,2/9/2021
2265,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/9/2021
2266,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,3700,4300,4000,2/9/2021
2267,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/9/2021
2268,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/9/2021
2269,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/9/2021
2270,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,2/9/2021
2271,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2700,3300,3000,2/9/2021
2272,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,2500,3000,2800,2/9/2021
2273,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/9/2021
2274,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,650,750,700,2/9/2021
2275,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/8/2021
2276,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,2/8/2021
2277,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/8/2021
2278,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3600,3800,3700,2/8/2021
2279,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/8/2021
2280,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3500,3300,2/8/2021
2281,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,1800,2200,2000,2/8/2021
2282,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/8/2021
2283,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,0,2100,2/8/2021
2284,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/8/2021
2285,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1300,1600,1500,2/8/2021
2286,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,2/8/2021
2287,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,3300,3700,3500,2/8/2021
2288,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/8/2021
2289,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2100,2050,2/8/2021
2290,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2900,3100,3000,2/8/2021
2291,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/8/2021
2292,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1600,1700,1650,2/8/2021
2293,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3200,3600,3400,2/8/2021
2294,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2400,2800,2600,2/8/2021
2295,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/8/2021
2296,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/8/2021
2297,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/8/2021
2298,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,2/8/2021
2299,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,2/8/2021
2300,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2100,2300,2200,2/8/2021
2301,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,2/8/2021
2302,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3500,3500,2/8/2021
2303,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/8/2021
2304,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1600,2000,1800,2/8/2021
2305,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/8/2021
2306,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2400,3400,2800,2/8/2021
2307,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/8/2021
2308,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2800,3000,3000,2/8/2021
2309,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2500,2500,2500,2/8/2021
2310,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2300,2200,2/8/2021
2311,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1700,2400,1900,2/8/2021
2312,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,2/8/2021
2313,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/8/2021
2314,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,2/8/2021
2315,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2700,3300,3000,2/8/2021
2316,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/8/2021
