"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"1536","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","2000","1700","3/2/2021"
"1537","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1200","900","3/2/2021"
"1538","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","600","1000","800","3/2/2021"
"1539","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1500","1500","1500","3/2/2021"
"1540","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Medium","700","1000","800","3/2/2021"
"1541","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","500","800","650","3/2/2021"
"1542","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","300","700","500","3/2/2021"
"1543","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","700","500","3/2/2021"
"1544","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1600","800","3/2/2021"
"1545","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","900","700","3/2/2021"
"1546","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","800","1000","900","3/2/2021"
"1547","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","800","3/2/2021"
"1548","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1600","2200","1800","3/2/2021"
"1549","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","3/2/2021"
"1550","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1400","1150","3/2/2021"
"1551","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1400","1300","3/2/2021"
"1552","PUNJAB","Sangrur","Sangrur","Water Melon","Water Melon","Large","2000","2000","2000","3/2/2021"
"1553","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1600","2200","1900","3/2/2021"
"1554","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/1/2021"
"1555","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","1000","1250","1125","3/1/2021"
"1556","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","2500","1800","3/1/2021"
"1557","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","2000","1700","3/1/2021"
"1558","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1200","900","3/1/2021"
"1559","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","600","1000","800","3/1/2021"
"1560","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Medium","600","800","714","3/1/2021"
"1561","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","500","400","3/1/2021"
"1562","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","500","800","650","3/1/2021"
"1563","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","400","900","700","3/1/2021"
"1564","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","600","450","3/1/2021"
"1565","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","700","600","3/1/2021"
"1566","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1250","600","3/1/2021"
"1567","ODISHA","Bhadrak","Bhadrak","Water Melon","Other","Medium","1500","2200","2000","3/1/2021"
"1568","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","900","600","3/1/2021"
"1569","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1500","1700","1600","3/1/2021"
"1570","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1600","2200","1800","3/1/2021"
"1571","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/28/2021"
"1572","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","300","700","500","2/28/2021"
"1573","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","800","650","2/28/2021"
"1574","PUNJAB","Ferozpur","Ferozepur Cantt.","Water Melon","Other","Medium","1800","2000","1900","2/28/2021"
"1575","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1600","2200","1900","2/28/2021"
"1576","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","2500","2700","2600","2/28/2021"
"1577","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","750","750","750","2/27/2021"
"1578","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/27/2021"
"1579","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1500","1500","2/27/2021"
"1580","HARYANA","Ambala","Naraingarh","Water Melon","Other","Medium","3000","3000","3000","2/27/2021"
"1581","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1400","1400","2/27/2021"
"1582","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1800","1900","1850","2/27/2021"
"1583","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1200","1400","1400","2/27/2021"
"1584","MAHARASHTRA","Jalgaon","Bhusaval","Water Melon","Other","FAQ","2000","2000","2000","2/27/2021"
"1585","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","600","900","750","2/27/2021"
"1586","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","600","450","2/27/2021"
"1587","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","700","600","2/27/2021"
"1588","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","400","1200","600","2/27/2021"
"1589","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1500","1600","1550","2/27/2021"
"1590","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1000","1000","1000","2/27/2021"
"1591","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1600","1550","2/27/2021"
"1592","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","1000","1500","1200","2/27/2021"
"1593","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","2/27/2021"
"1594","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1800","1500","2/27/2021"
"1595","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1300","1300","1300","2/27/2021"
"1596","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1400","1300","2/27/2021"
"1597","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","700","700","700","2/26/2021"
"1598","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/26/2021"
"1599","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","1000","1250","1125","2/26/2021"
"1600","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1500","1500","2/26/2021"
"1601","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","2000","1600","2/26/2021"
"1602","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1200","800","2/26/2021"
"1603","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","600","1000","800","2/26/2021"
"1604","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1200","1400","1400","2/26/2021"
"1605","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","600","900","750","2/26/2021"
"1606","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","400","900","700","2/26/2021"
"1607","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","600","450","2/26/2021"
"1608","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","700","600","2/26/2021"
"1609","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","400","1250","700","2/26/2021"
"1610","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","600","2/26/2021"
"1611","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1500","1687","1594","2/26/2021"
